time	V(dw2)
4.749239745344440e-002	1.185596e-002
4.751000000000000e-002	1.188430e-002
4.752156230193186e-002	1.190212e-002
4.753312460386371e-002	1.191931e-002
4.754468690579557e-002	1.193587e-002
4.755624920772741e-002	1.195180e-002
4.756781150965927e-002	1.196711e-002
4.757937381159112e-002	1.198179e-002
4.759093611352298e-002	1.199584e-002
4.761114524016245e-002	1.201888e-002
4.763135436680193e-002	1.203998e-002
4.765156349344141e-002	1.205913e-002
4.767177262008089e-002	1.207635e-002
4.769198174672037e-002	1.209163e-002
4.771219087335984e-002	1.210497e-002
4.773239999999932e-002	1.211637e-002
4.777668571428504e-002	1.213451e-002
4.782097142857077e-002	1.214328e-002
4.786525714285649e-002	1.214268e-002
4.790954285714220e-002	1.213272e-002
4.795382857142792e-002	1.211339e-002
4.799811428571365e-002	1.208469e-002
4.804239999999937e-002	1.204662e-002
4.806553627473578e-002	1.202304e-002
4.808867254947219e-002	1.199693e-002
4.811180882420860e-002	1.196830e-002
4.813494509894500e-002	1.193716e-002
4.815808137368141e-002	1.190349e-002
4.818121764841783e-002	1.186731e-002
4.820435392315423e-002	1.182860e-002
4.821841872749900e-002	1.180387e-002
4.823248353184377e-002	1.177821e-002
4.824654833618854e-002	1.175165e-002
4.826061314053331e-002	1.172417e-002
4.827467794487808e-002	1.169577e-002
4.828874274922285e-002	1.166645e-002
4.830280755356762e-002	1.163623e-002
4.833287493485325e-002	1.156859e-002
4.833969680688876e-002	1.155267e-002
4.834651867892427e-002	1.153653e-002
4.835334055095978e-002	1.152019e-002
4.836016242299528e-002	1.150364e-002
4.836698429503079e-002	1.148688e-002
4.837380616706630e-002	1.146990e-002
4.838062803910181e-002	1.145272e-002
4.838188411730543e-002	1.144953e-002
4.839875781483322e-002	1.140601e-002
4.841563151236102e-002	1.136122e-002
4.843250520988882e-002	1.131517e-002
4.844937890741662e-002	1.126786e-002
4.846625260494441e-002	1.121928e-002
4.848312630247221e-002	1.116944e-002
4.850000000000000e-002	1.111833e-002
