time	V(dw2)
3.020213557997900e-002	-6.051564e-002
3.021191298331583e-002	-6.516619e-002
3.022169038665265e-002	-6.981348e-002
3.023146778998948e-002	-7.445751e-002
3.024124519332630e-002	-7.909829e-002
3.025102259666312e-002	-8.373581e-002
3.026079999999995e-002	-8.837008e-002
3.026782857142853e-002	-9.164900e-002
3.027485714285711e-002	-9.487852e-002
3.028188571428569e-002	-9.805865e-002
3.028891428571427e-002	-1.011894e-001
3.029594285714285e-002	-1.042707e-001
3.030297142857142e-002	-1.073026e-001
3.031000000000000e-002	-1.102851e-001
3.032033849256614e-002	-1.145607e-001
3.033067698513227e-002	-1.186428e-001
3.034101547769840e-002	-1.225314e-001
3.035135397026454e-002	-1.262267e-001
3.036169246283067e-002	-1.297285e-001
3.037203095539681e-002	-1.330370e-001
3.038236944796294e-002	-1.361520e-001
3.039523095539736e-002	-1.396956e-001
3.040809246283177e-002	-1.428203e-001
3.042095397026619e-002	-1.455259e-001
3.043381547770061e-002	-1.478125e-001
3.044667698513503e-002	-1.496800e-001
3.045953849256945e-002	-1.511285e-001
3.047240000000386e-002	-1.521580e-001
3.048074285460667e-002	-1.525646e-001
3.048908570920947e-002	-1.527749e-001
3.049742856381228e-002	-1.527888e-001
3.050577141841509e-002	-1.526064e-001
3.051411427301789e-002	-1.522277e-001
3.052245712762070e-002	-1.516526e-001
3.053079998222350e-002	-1.508812e-001
3.053524584532392e-002	-1.503866e-001
3.053969170842433e-002	-1.498365e-001
3.054413757152475e-002	-1.492308e-001
3.054858343462517e-002	-1.485696e-001
3.055302929772559e-002	-1.478527e-001
3.055747516082600e-002	-1.470804e-001
3.056192102392642e-002	-1.462524e-001
3.056942944907979e-002	-1.447249e-001
3.057693787423316e-002	-1.430439e-001
3.058444629938652e-002	-1.412092e-001
3.059195472453989e-002	-1.392210e-001
3.059946314969326e-002	-1.370792e-001
3.060697157484663e-002	-1.347838e-001
3.061448000000000e-002	-1.323349e-001
3.061669714285714e-002	-1.315877e-001
3.061891428571429e-002	-1.308276e-001
3.062113142857143e-002	-1.300545e-001
3.062334857142857e-002	-1.292686e-001
3.062556571428571e-002	-1.284697e-001
3.062778285714286e-002	-1.276579e-001
3.063000000000000e-002	-1.268332e-001
3.063748571427427e-002	-1.239491e-001
3.064497142854854e-002	-1.209339e-001
3.065245714282282e-002	-1.177877e-001
3.065994285709709e-002	-1.145104e-001
3.066742857137136e-002	-1.111020e-001
3.067491428564563e-002	-1.075625e-001
3.068239999991991e-002	-1.038920e-001
3.069500470187820e-002	-9.740719e-002
3.070760940383649e-002	-9.064410e-002
3.072021410579478e-002	-8.360276e-002
3.073281880775307e-002	-7.628319e-002
3.074542350971136e-002	-6.868538e-002
3.075802821166965e-002	-6.080933e-002
3.077063291362794e-002	-5.265504e-002
3.077991392596658e-002	-4.652924e-002
3.078919493830523e-002	-4.032090e-002
3.079847595064388e-002	-3.403001e-002
3.080775696298252e-002	-2.765657e-002
3.081703797532117e-002	-2.120059e-002
3.082631898765982e-002	-1.466206e-002
3.083559999999846e-002	-8.040978e-003
3.084337142857011e-002	-2.463047e-003
3.085114285714176e-002	3.132390e-003
3.085891428571341e-002	8.745335e-003
3.086668571428506e-002	1.437579e-002
3.087445714285671e-002	2.002374e-002
3.088222857142836e-002	2.568921e-002
3.089000000000000e-002	3.137218e-002
3.089889628179591e-002	3.787964e-002
3.090779256359182e-002	4.435792e-002
